id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
1682,40707,"Cheick Diabate",188325,"1988-04-25 00:00:00",193.04,194
1683,186153,"Cheick Doukoure",195698,"1992-09-11 00:00:00",180.34,181
1684,279449,"Cheick Fantamady Diarra",205876,"1992-02-11 00:00:00",175.26,174
1685,38373,"Cheik Tiote",170783,"1986-06-21 00:00:00",180.34,190
1686,94549,"Cheikh Mbengue",183395,"1988-07-23 00:00:00",182.88,176
1687,426612,"Cheikh Ndoye",219470,"1986-03-29 00:00:00",193.04,198
1688,148302,"Cheikhou Kouyate",186801,"1989-12-21 00:00:00",193.04,172
1689,75600,Chema,145586,"1980-04-25 00:00:00",187.96,181
1690,38312,"Chemcedine El Araichi",51917,"1981-05-18 00:00:00",177.8,165
1691,120737,"Chengdong Zhang",182409,"1989-02-09 00:00:00",182.88,185
1692,98357,"Chico Silva",183329,"1978-05-09 00:00:00",175.26,154
1693,74663,Chico,177937,"1987-03-06 00:00:00",187.96,165
1694,666954,"Chidozie Awaziem",232693,"1997-01-01 00:00:00",187.96,172
1695,36133,"Chinedu Ede",177106,"1987-02-05 00:00:00",177.8,183
1696,40176,"Chinedu Obasi",164478,"1986-06-01 00:00:00",187.96,174
1697,98401,"Chiro N'Toko",202190,"1988-01-31 00:00:00",190.5,179
1698,210186,"Chistopher Mfuyi,25",188227,"1989-07-03 00:00:00",182.88,165
1699,43247,"Chris Baird",138289,"1982-02-25 00:00:00",180.34,163
1700,113772,"Chris Basham",184274,"1988-07-20 00:00:00",180.34,176
1701,23257,"Chris Brunt",52306,"1984-12-14 00:00:00",187.96,187
1702,240540,"Chris Chantler",201975,"1990-12-16 00:00:00",172.72,154
1703,32415,"Chris Clark",138243,"1980-09-15 00:00:00",172.72,157
1704,38856,"Chris Eagles",162892,"1985-11-19 00:00:00",182.88,148
1705,179050,"Chris Erskine",213566,"1987-02-08 00:00:00",185.42,168
1706,38067,"Chris Gunter",173752,"1989-07-21 00:00:00",180.34,157
1707,110947,"Chris Herd",183545,"1989-04-04 00:00:00",172.72,168
1708,32622,"Chris Hogg",164768,"1985-03-12 00:00:00",182.88,174
1709,40137,"Chris Humphrey",179660,"1987-09-19 00:00:00",180.34,161
1710,32474,"Chris Innes",5417,"1976-07-13 00:00:00",182.88,170
1711,23431,"Chris Iwelumo",137509,"1978-08-01 00:00:00",190.5,209
1712,47551,"Chris Katongo,30",175212,"1982-08-31 00:00:00",170.18,157
1713,23724,"Chris Killen",19756,"1981-10-08 00:00:00",182.88,157
1714,34421,"Chris Kirkland",13843,"1981-05-02 00:00:00",190.5,163
1715,265363,"Chris Loewe",203544,"1989-04-16 00:00:00",172.72,139
1716,75500,"Chris Makiese",183282,"1987-10-14 00:00:00",182.88,163
1717,94313,"Chris Malonga",184557,"1987-07-11 00:00:00",182.88,165
1718,47555,"Chris Martin",184747,"1988-11-04 00:00:00",185.42,161
1719,243248,"Chris Mavinga",193278,"1991-05-26 00:00:00",182.88,172
1720,21849,"Chris McCann",166847,"1987-07-21 00:00:00",185.42,165
1721,17528,"Chris Millar",135061,"1983-03-30 00:00:00",175.26,143
1722,388025,"Chris Philipps",215379,"1994-03-08 00:00:00",182.88,176
1723,23728,"Chris Porter",10899,"1983-12-12 00:00:00",185.42,183
1724,24163,"Chris Riggott",41223,"1980-09-01 00:00:00",182.88,172
1725,21914,"Chris Robertson",181457,"1986-10-11 00:00:00",190.5,163
1726,165823,"Chris Smalling",189881,"1989-11-22 00:00:00",193.04,198
1727,34656,"Chris Smith",155881,"1986-03-05 00:00:00",187.96,190
1728,23729,"Chris Swailes",53469,"1970-10-19 00:00:00",187.96,179
1729,23016,"Chris Turner",166758,"1987-01-03 00:00:00",180.34,174
1730,27471,Chris,140522,"1978-08-25 00:00:00",185.42,172
1731,266280,"Christ Mbondi",206505,"1992-02-02 00:00:00",180.34,165
1732,45496,"Christiaan Kum",178187,"1985-09-13 00:00:00",182.88,154
1733,34530,"Christian Abbiati",1219,"1977-07-08 00:00:00",190.5,203
1734,282474,"Christian Alfonso",206221,"1989-05-02 00:00:00",177.8,165
1735,41861,"Christian Amoroso",853,"1976-09-22 00:00:00",175.26,141
1736,242887,"Christian Atsu",205601,"1992-01-10 00:00:00",172.72,150
1737,111068,"Christian Bekamenga",186525,"1986-05-09 00:00:00",187.96,174
1738,148315,"Christian Benteke",184111,"1990-12-03 00:00:00",190.5,183
1739,39444,"Christian Brocchi",4514,"1976-01-30 00:00:00",170.18,154
1740,67890,"Christian Bruels",180255,"1988-09-30 00:00:00",177.8,163
1741,178804,"Christian Clemens",193098,"1991-08-04 00:00:00",177.8,176
1742,24742,"Christian Dailly",50394,"1973-10-23 00:00:00",182.88,179
1743,39334,"Christian Daniel Ledesma",52797,"1982-09-24 00:00:00",180.34,172
1744,58358,"Christian Dorda",190545,"1988-12-06 00:00:00",182.88,174
1745,37381,"Christian Eichner",169403,"1982-11-24 00:00:00",182.88,168
1746,33772,"Christian Eigler",137553,"1984-01-01 00:00:00",185.42,187
1747,157723,"Christian Eriksen",190460,"1992-02-14 00:00:00",177.8,157
1748,18664,"Christian Fernandez",171087,"1985-10-01 00:00:00",182.88,170
1749,43061,"Christian Fuchs",139313,"1986-04-07 00:00:00",185.42,190
1750,27324,"Christian Gentner",158856,"1985-08-14 00:00:00",187.96,179
1751,282475,"Christian Gomez",205940,"1989-07-27 00:00:00",180.34,165
1752,40290,"Christian Grindheim",104476,"1983-07-17 00:00:00",177.8,157
1753,355358,"Christian Guenter",209846,"1993-02-28 00:00:00",182.88,179
1754,304017,"Christian Irobiso",207918,"1993-05-28 00:00:00",190.5,170
1755,149219,"Christian Kabasele",190324,"1991-02-24 00:00:00",187.96,185
1756,35437,"Christian Kalvenes",45326,"1977-03-08 00:00:00",182.88,170
1757,46230,"Christian Kinkela",172297,"1982-05-25 00:00:00",175.26,159
1758,67357,"Christian Leite",223464,"1985-11-09 00:00:00",182.88,187
1759,35988,"Christian Lell",121940,"1984-08-29 00:00:00",182.88,176
1760,39535,"Christian Maggio",149184,"1982-02-11 00:00:00",182.88,174
1761,448805,"Christian Mathenia",215417,"1992-03-31 00:00:00",187.96,198
1762,33956,"Christian Nade",135456,"1984-09-18 00:00:00",185.42,176
1763,25549,"Christian Obodo",123581,"1984-05-11 00:00:00",175.26,159
1764,30250,"Christian Pander",150368,"1983-08-28 00:00:00",185.42,176
1765,27693,"Christian Panucci",1111,"1973-04-12 00:00:00",182.88,161
1766,41727,"Christian Pouga",177639,"1986-06-19 00:00:00",193.04,198
1767,32937,"Christian Poulsen",45763,"1980-02-28 00:00:00",182.88,168
1768,50669,"Christian Puggioni",159265,"1981-01-17 00:00:00",187.96,179
1769,688295,"Christian Pulisic",227796,"1998-09-18 00:00:00",172.72,152
1770,288349,"Christian Santos",193169,"1988-03-24 00:00:00",182.88,154
1771,66930,"Christian Schlauri",144114,"1985-03-30 00:00:00",180.34,163
1772,92252,"Christian Schneuwly",184285,"1988-02-07 00:00:00",177.8,161
1773,25483,"Christian Schulz",121185,"1983-04-01 00:00:00",185.42,176
1774,25260,"Christian Schwegler",144021,"1984-06-06 00:00:00",177.8,161
1775,97727,"Christian Strohdiek",183640,"1988-01-22 00:00:00",193.04,187
1776,195783,"Christian Supusepa",193063,"1989-04-02 00:00:00",182.88,174
1777,39541,"Christian Terlizzi",138911,"1979-11-25 00:00:00",190.5,176
1778,34971,"Christian Tiffert",45473,"1982-02-18 00:00:00",182.88,174
1779,38183,"Christian Timm",11097,"1979-02-27 00:00:00",180.34,161
1780,27774,"Christian Traesch",186912,"1987-09-01 00:00:00",180.34,165
1781,35991,"Christian Vander",25110,"1980-10-24 00:00:00",195.58,198
1782,38490,"Christian Vieri",942,"1973-07-12 00:00:00",185.42,181
1783,37354,"Christian Weber",109321,"1983-09-15 00:00:00",175.26,168
1784,27488,"Christian Wetklo",114126,"1980-01-11 00:00:00",190.5,203
1785,480799,Christian,226559,"1989-06-14 00:00:00",182.88,183
1786,281847,"Christie Elliot",213571,"1991-05-26 00:00:00",185.42,179
1787,36051,"Christoph Dabrowski",12070,"1978-07-01 00:00:00",195.58,181
1788,185342,"Christoph Hemlein",200953,"1990-12-16 00:00:00",180.34,174
1789,29543,"Christoph Janker",156443,"1985-02-14 00:00:00",185.42,170
1790,269788,"Christoph Kramer",204024,"1991-02-19 00:00:00",190.5,176
1791,30649,"Christoph Metzelder",30663,"1980-11-05 00:00:00",193.04,203
1792,180126,"Christoph Moritz",194089,"1990-01-27 00:00:00",185.42,176
1793,30912,"Christoph Spycher",35179,"1978-03-30 00:00:00",175.26,165
1794,32581,"Christophe Berra",156975,"1985-01-31 00:00:00",190.5,203
1795,202510,"Christophe Bertjens",200899,"1993-01-05 00:00:00",182.88,161
1796,38246,"Christophe Gregoire",38256,"1980-04-20 00:00:00",187.96,163
1797,37044,"Christophe Grondin",172138,"1983-09-02 00:00:00",180.34,170
1798,40730,"Christophe Jallet",150590,"1983-10-31 00:00:00",177.8,143
1799,277412,"Christophe Kerbrat",204338,"1986-08-02 00:00:00",182.88,163
1800,42292,"Christophe Lambert",170791,"1987-02-23 00:00:00",172.72,150
1801,41176,"Christophe Landrin",595,"1977-06-30 00:00:00",177.8,165
1802,26916,"Christophe Lepoint",137359,"1984-10-24 00:00:00",187.96,183
1803,46884,"Christophe Mandanne",163713,"1985-02-07 00:00:00",170.18,137
1804,41186,"Christophe Revault",117254,"1972-03-22 00:00:00",185.42,194
1805,200965,"Christopher Avevor",198856,"1992-02-11 00:00:00",185.42,194
1806,523758,"Christopher Cadden",222109,"1996-09-19 00:00:00",182.88,157
1807,407747,"Christopher Dilo",211011,"1994-01-05 00:00:00",187.96,185
1808,154229,"Christopher Glombard",199382,"1989-06-05 00:00:00",177.8,163
1809,36029,"Christopher Heimeroth",115888,"1981-08-01 00:00:00",193.04,201
1810,303343,"Christopher Johnston",211673,"1994-09-03 00:00:00",165.1,150
1811,314399,"Christopher Kane",204282,"1994-09-05 00:00:00",180.34,168
1812,192711,"Christopher Maboulou",199421,"1990-03-19 00:00:00",185.42,174
1813,32421,"Christopher Maguire",167841,"1989-01-16 00:00:00",170.18,150
1814,728125,"Christopher McLaughlin",233229,"1998-03-22 00:00:00",177.8,161
1815,33954,"Christopher Mitchell",177298,"1988-07-21 00:00:00",175.26,150
1816,704523,"Christopher Nkunku",232411,"1997-11-14 00:00:00",175.26,141
1817,94690,"Christopher Noethe",186939,"1988-01-03 00:00:00",182.88,179
1818,190010,"Christopher Oualembo",195436,"1987-01-31 00:00:00",175.26,170
1819,207952,"Christopher Routis",199891,"1990-03-03 00:00:00",185.42,185
1820,19020,"Christopher Samba",46590,"1984-03-28 00:00:00",193.04,220
1821,50395,"Christopher Schorch",183412,"1989-01-30 00:00:00",187.96,176
1822,460635,"Christopher Teichmann",216474,"1995-10-13 00:00:00",177.8,128
1823,201101,"Christopher Verbist",184250,"1991-10-08 00:00:00",175.26,157
1824,408104,"Christos Donis",210401,"1994-10-09 00:00:00",182.88,165
1825,12985,"Christos Karypidis",139894,"1982-12-02 00:00:00",185.42,176
1826,31092,"Chu-Young Park",165889,"1985-07-10 00:00:00",182.88,165
1827,298665,"Chuks Aneke",202123,"1993-07-03 00:00:00",187.96,207
1828,319055,Chuli,207711,"1991-01-25 00:00:00",177.8,161
1829,150279,Chumbinho,189012,"1986-09-21 00:00:00",175.26,150
1830,130670,"Chung-Yong Lee",155355,"1988-07-02 00:00:00",180.34,152
1831,161414,"Ciaran Clark",183129,"1989-09-26 00:00:00",187.96,168
1832,31244,Cicero,156914,"1984-08-26 00:00:00",182.88,159
1833,43303,Cicero,164361,"1986-05-08 00:00:00",187.96,187
1834,172430,Cicinho,192033,"1986-08-04 00:00:00",175.26,139
1835,30996,Cicinho,135423,"1980-06-24 00:00:00",172.72,150
1836,469282,"Cihat Celik",217820,"1996-01-02 00:00:00",182.88,159
1837,56852,"Cillian Sheridan",189208,"1989-02-23 00:00:00",193.04,181
1838,40203,"Ciprian Marica",147921,"1985-10-02 00:00:00",185.42,176
1839,103218,"Ciprian Tatarusanu",201325,"1986-02-09 00:00:00",195.58,194
1840,37768,"Ciro Capuano",154563,"1981-07-10 00:00:00",185.42,172
1841,161660,"Ciro Immobile",192387,"1990-02-20 00:00:00",185.42,172
1842,39713,"Ciro Polito",158996,"1979-04-12 00:00:00",182.88,183
1843,37211,"Civard Sprockel",138630,"1983-05-10 00:00:00",180.34,165
1844,41852,"Claiton Dos Santos",199517,"1984-09-07 00:00:00",185.42,172
1845,400962,"Clarck Nsikulu",212112,"1992-07-10 00:00:00",177.8,159
1846,26096,"Clarence Seedorf",1256,"1976-04-01 00:00:00",177.8,176
1847,199325,"Clark Robertson",200793,"1993-09-05 00:00:00",187.96,168
1848,23349,"Clarke Carlisle",607,"1979-10-14 00:00:00",190.5,174
1849,94033,"Claude Dielna",186721,"1987-12-14 00:00:00",182.88,190
1850,17296,"Claude Gnakpa",156004,"1983-06-09 00:00:00",182.88,192
1851,474102,"Claude Goncalves",219780,"1994-04-09 00:00:00",172.72,137
1852,30695,"Claude Makelele",1668,"1973-02-18 00:00:00",175.26,154
1853,114688,Claudemir,186935,"1988-03-27 00:00:00",185.42,159
1854,19524,Claudemir,152795,"1984-08-17 00:00:00",175.26,165
1855,71602,"Claudio Beauvue",183068,"1988-04-16 00:00:00",175.26,146
1856,41862,"Claudio Bellucci",1257,"1975-05-31 00:00:00",172.72,154
1857,37421,"Claudio Bravo",174543,"1983-04-13 00:00:00",182.88,176
1858,26161,"Claudio Cacapa",45032,"1976-05-29 00:00:00",180.34,172
1859,38113,"Claudio Lito",20607,"1975-02-03 00:00:00",170.18,143
1860,42294,"Claudio Lustenberger",158282,"1987-01-06 00:00:00",182.88,165
1861,41890,"Claudio Marchisio",173210,"1986-01-19 00:00:00",180.34,157
1862,18853,"Claudio Morel",142774,"1978-02-02 00:00:00",175.26,163
1863,39218,"Claudio Pani",164368,"1986-03-11 00:00:00",177.8,168
1864,19427,"Claudio Pitbull",135527,"1982-01-08 00:00:00",172.72,165
1865,25366,"Claudio Pizarro",25420,"1978-10-03 00:00:00",182.88,185
1866,181433,"Claudio Ramos",198513,"1991-11-16 00:00:00",182.88,176
1867,39208,"Claudio Rivalta",113212,"1978-06-30 00:00:00",172.72,150
1868,41874,"Claudio Terzi",102064,"1984-06-19 00:00:00",180.34,152
1869,113968,"Claudio Yacob",183893,"1987-07-18 00:00:00",180.34,161
1870,164338,Claudio,156124,"1977-08-17 00:00:00",182.88,174
1871,26263,"Claudiu Keseru",165429,"1986-12-02 00:00:00",177.8,168
1872,181313,Clebao,193888,"1983-07-09 00:00:00",185.42,190
1873,31498,"Cleber Santana",176768,"1981-06-27 00:00:00",187.96,176
1874,307069,Cleber,208895,"1990-12-05 00:00:00",182.88,192
1875,185518,"Clemens Fandrich",197376,"1991-01-10 00:00:00",177.8,148
1876,35989,"Clemens Fritz",101336,"1980-12-07 00:00:00",182.88,179
1877,118298,"Clemens Walch",188575,"1987-07-10 00:00:00",180.34,170
1878,41174,"Clement Chantome",177953,"1987-09-11 00:00:00",180.34,157
1879,182925,"Clement Grenier",187924,"1991-01-07 00:00:00",185.42,159
1880,311009,"Clement Maury",107391,"1985-11-20 00:00:00",180.34,170
1881,277444,"Clement Tainmont",203971,"1986-02-13 00:00:00",185.42,159
1882,470836,"Clesio Bauque",218614,"1994-10-11 00:00:00",175.26,148
1883,23864,"Cleveland Taylor",158085,"1983-09-09 00:00:00",172.72,163
1884,360509,Cleyton,210002,"1990-02-24 00:00:00",170.18,152
1885,30956,"Clint Dempsey",155897,"1983-03-09 00:00:00",185.42,185
1886,23311,"Clint Hill",19104,"1978-10-19 00:00:00",182.88,161
1887,266105,"Clinton Mata",208364,"1992-11-07 00:00:00",180.34,159
1888,409161,"Clinton Njie",212273,"1993-08-15 00:00:00",175.26,150
1889,311111,"Cofie Bekoe",208628,"1988-03-16 00:00:00",167.64,150
1890,151063,Coke,172316,"1987-04-26 00:00:00",175.26,159
1891,208699,"Colin Coosemans",200059,"1992-08-03 00:00:00",185.42,183
1892,35524,"Colin Healy",4240,"1980-03-14 00:00:00",180.34,181
1893,38865,"Colin Kazim-Richards",166114,"1986-08-26 00:00:00",185.42,174
1894,35475,"Colin McMenamin",138822,"1981-02-12 00:00:00",177.8,152
1895,32706,"Colin Nish",6799,"1981-03-07 00:00:00",190.5,176
1896,703659,"Colin Trachsel",231816,"1997-09-28 00:00:00",177.8,165
1897,417756,"Coll Donaldson",221906,"1995-04-09 00:00:00",187.96,183
1898,37156,"Collin Benjamin",107901,"1978-08-03 00:00:00",182.88,176
1899,30963,"Collin Samuel",118367,"1981-08-27 00:00:00",175.26,165
1900,243486,"Collin van Eijk",200862,"1991-08-01 00:00:00",182.88,161
1901,462085,"Collins Fai",232183,"1992-08-13 00:00:00",167.64,132
1902,24037,"Collins John",158521,"1985-10-17 00:00:00",180.34,172
1903,277796,"Connor Laerenbergh",203222,"1993-03-18 00:00:00",180.34,172
1904,611682,"Connor Randall",216299,"1995-10-21 00:00:00",180.34,168
1905,237562,"Connor Ripley",202770,"1993-02-13 00:00:00",190.5,212
1906,169721,"Connor Wickham",191089,"1993-03-31 00:00:00",187.96,198
1907,470003,"Conor Brennan",222046,"1994-03-30 00:00:00",185.42,198
1908,571546,"Conor Grant",216790,"1995-04-18 00:00:00",175.26,176
1909,419765,"Conor Newton",204360,"1991-10-17 00:00:00",180.34,154
1910,355740,"Conor Pepper",210662,"1994-05-04 00:00:00",172.72,168
1911,77727,"Conor Sammon",171881,"1986-11-06 00:00:00",185.42,165
1912,295069,"Conor Townsend",203751,"1993-03-04 00:00:00",182.88,161
1913,159663,"Conrad Balatoni",204466,"1991-01-27 00:00:00",182.88,187
1914,28081,"Constant Djakpa",175894,"1986-10-17 00:00:00",177.8,163
1915,318535,"Constantin Nica",216578,"1993-03-18 00:00:00",185.42,165
1916,424391,"Corentin Fiore",212754,"1995-03-24 00:00:00",182.88,165
1917,363359,"Corentin Jean",211239,"1995-07-15 00:00:00",170.18,143
1918,611714,"Corentin Kocur",227188,"1995-10-17 00:00:00",177.8,154
1919,473852,"Corentin Tolisso",219683,"1994-08-03 00:00:00",180.34,172
1920,43345,"Cornel Predescu",227801,"1987-12-21 00:00:00",177.8,168
1921,38581,Corona,146510,"1981-02-12 00:00:00",175.26,152
1922,37473,"Cosmin Contra",760,"1975-12-15 00:00:00",180.34,163
1923,43338,"Cosmin Moti",147899,"1984-12-03 00:00:00",182.88,163
1924,103428,"Costel Pantilimon",192613,"1987-02-01 00:00:00",203.2,212
1925,41073,"Craig Beattie",134824,"1984-01-16 00:00:00",182.88,159
1926,33781,"Craig Bellamy",9805,"1979-07-13 00:00:00",175.26,152
1927,32907,"Craig Bryson",159080,"1986-11-06 00:00:00",170.18,132
1928,40548,"Craig Cathcart",180706,"1989-02-06 00:00:00",187.96,161
1929,33693,"Craig Conway",139609,"1985-05-02 00:00:00",175.26,148
1930,46377,"Craig Curran",179831,"1989-08-23 00:00:00",175.26,163
1931,32674,"Craig Dargo",7842,"1978-01-03 00:00:00",167.64,141
1932,169162,"Craig Dawson",194806,"1990-05-06 00:00:00",187.96,187
1933,187668,"Craig Eastmond",186157,"1990-12-09 00:00:00",182.88,165
1934,24260,"Craig Easton",1889,"1979-02-26 00:00:00",177.8,157
1935,23034,"Craig Fagan",152677,"1982-12-11 00:00:00",180.34,165
1936,25075,"Craig Gardner",178487,"1986-11-25 00:00:00",175.26,179
1937,32562,"Craig Gordon",53110,"1982-12-31 00:00:00",193.04,183
1938,411207,"Craig Moore",212337,"1994-08-16 00:00:00",172.72,154
1939,410361,"Craig Murray",212320,"1994-01-01 00:00:00",180.34,165
1940,150596,"Craig Noone",189885,"1987-11-17 00:00:00",177.8,152
1941,109191,"Craig Reid",213478,"1986-02-26 00:00:00",182.88,174
1942,33914,"Craig Samson",155877,"1984-04-01 00:00:00",187.96,176
1943,419136,"Craig Slater",212515,"1994-04-26 00:00:00",177.8,154
1944,443967,"Craig Storie",214651,"1996-01-13 00:00:00",175.26,157
1945,183515,"Craig Thomson",195541,"1991-04-17 00:00:00",177.8,163
1946,408981,"Craig Thomson",212277,"1995-03-10 00:00:00",172.72,152
1947,473822,"Craig Wighton",224865,"1997-07-27 00:00:00",185.42,159
1948,25584,Cribari,51733,"1980-03-06 00:00:00",185.42,159
1949,96839,"Cris Santos",183160,"1984-01-17 00:00:00",177.8,154
1950,30931,Cris,135479,"1977-06-03 00:00:00",182.88,170
1951,528508,Crislan,224126,"1992-03-13 00:00:00",185.42,161
1952,113695,"Cristian Alvarez",188938,"1985-11-13 00:00:00",185.42,194
1953,361340,"Cristian Amado",228964,"1985-06-07 00:00:00",182.88,172
1954,243608,"Cristian Battocchio",202827,"1992-02-10 00:00:00",170.18,141
1955,359189,"Cristian Benavente",210112,"1994-05-19 00:00:00",172.72,150
1956,31073,"Cristian Benitez",177035,"1986-05-01 00:00:00",170.18,159
1957,102628,"Cristian Bustos",146762,"1983-05-29 00:00:00",175.26,165
1958,439933,"Cristian Ceballos",205353,"1992-12-03 00:00:00",182.88,170
1959,27692,"Cristian Chivu",6747,"1980-10-26 00:00:00",182.88,179
1960,274456,"Cristian Cuevas",219605,"1995-04-02 00:00:00",175.26,143
1961,46297,"Cristian Daniel Ansaldi",173306,"1986-09-20 00:00:00",180.34,168
1962,8840,"Cristian Florin Ianu",144543,"1983-10-16 00:00:00",177.8,159
1963,114076,"Cristian Gamboa",198553,"1989-10-24 00:00:00",175.26,148
1964,500791,"Cristian Herrera",204280,"1991-03-01 00:00:00",187.96,187
1965,37445,"Cristian Hidalgo",146986,"1983-09-21 00:00:00",170.18,146
1966,18590,"Cristian Llama",167423,"1986-06-26 00:00:00",180.34,168
1967,287226,"Cristian Lobato",204475,"1989-03-07 00:00:00",175.26,146
1968,114339,"Cristian Maidana",187644,"1987-01-24 00:00:00",180.34,163
1969,574845,"Cristian Manea",223229,"1997-08-09 00:00:00",182.88,152
1970,24791,"Cristian Molinaro",149064,"1983-07-30 00:00:00",182.88,181
1971,115330,"Cristian Pasquato",189437,"1989-07-20 00:00:00",172.72,154
1972,33889,"Cristian Portilla",171100,"1988-08-28 00:00:00",180.34,165
1973,282692,"Cristian Portu",205070,"1992-05-21 00:00:00",177.8,154
1974,42650,"Cristian Raimondi",137151,"1981-04-30 00:00:00",182.88,172
1975,31104,"Cristian Riveros",174381,"1982-10-16 00:00:00",177.8,163
1976,26310,"Cristian Rodriguez",170664,"1985-09-30 00:00:00",177.8,165
1977,12766,"Cristian Sapunaru",156221,"1984-04-05 00:00:00",187.96,179
1978,39714,"Cristian Silvestri",3325,"1975-01-21 00:00:00",185.42,181
1979,41763,"Cristian Stellini",51778,"1974-04-27 00:00:00",185.42,172
1980,58294,"Cristian Stuani",186537,"1986-10-12 00:00:00",185.42,168
1981,183544,"Cristian Suarez",213846,"1987-02-06 00:00:00",177.8,165
1982,213704,"Cristian Tello Herrera",200315,"1991-08-19 00:00:00",177.8,143
1983,181189,"Cristian Trombetta",193696,"1986-10-15 00:00:00",187.96,174
1984,30906,"Cristian Zaccardo",49617,"1981-12-21 00:00:00",182.88,170
1985,24970,"Cristian Zapata",177983,"1986-09-30 00:00:00",187.96,181
1986,27701,"Cristian Zenoni",7558,"1977-04-23 00:00:00",182.88,159
1987,239350,"Cristiano Biraghi",201389,"1992-09-01 00:00:00",182.88,172
1988,39229,"Cristiano Del Grosso",173305,"1983-03-24 00:00:00",175.26,154
1989,38762,"Cristiano Doni",2622,"1973-04-01 00:00:00",185.42,174
1990,25337,"Cristiano Lucarelli",4556,"1975-10-04 00:00:00",187.96,183
1991,39313,"Cristiano Lupatelli",12011,"1978-06-21 00:00:00",187.96,185
1992,239964,"Cristiano Piccini",201939,"1992-09-26 00:00:00",182.88,170
1993,30893,"Cristiano Ronaldo",20801,"1985-02-05 00:00:00",185.42,176
1994,31739,"Cristiano Zanetti",13077,"1977-04-14 00:00:00",180.34,165
1995,163887,Cristiano,205068,"1990-11-29 00:00:00",195.58,198
1996,22428,Cristiano,171810,"1983-09-28 00:00:00",175.26,152
1997,50449,"Cristobal Jorquera",205555,"1988-08-04 00:00:00",175.26,152
1998,169753,Cristobal,192074,"1984-04-21 00:00:00",180.34,176
1999,179059,"Cristophe Diandy",196991,"1990-11-25 00:00:00",185.42,170
2000,39388,"Csaba Feher",149124,"1975-09-02 00:00:00",180.34,172
2001,11061,"Csaba Horvath",189714,"1982-05-02 00:00:00",193.04,181
2002,149855,"Cuco Martina",204519,"1989-09-25 00:00:00",182.88,159
2003,640725,"Curro Sanchez",231733,"1996-01-03 00:00:00",177.8,150
2004,24658,"Curtis Davies",163761,"1985-03-15 00:00:00",187.96,196
2005,291854,"Curtis Good",203224,"1993-03-23 00:00:00",187.96,187
2006,30577,Custodio,20799,"1983-05-24 00:00:00",180.34,165
2007,104388,"Cyprien Baguette,23",184088,"1989-05-12 00:00:00",187.96,185
2008,40687,"Cyriaque Louvion",177479,"1987-07-24 00:00:00",185.42,176
2009,307015,"Cyriaque Rivieyran",208323,"1991-04-17 00:00:00",172.72,148
2010,526230,"Cyriel Dessers",222262,"1994-12-08 00:00:00",185.42,176
2011,26325,"Cyril Jeunechamp",694,"1975-12-18 00:00:00",177.8,150
2012,26289,"Cyril Rool",1373,"1975-04-15 00:00:00",175.26,159
2013,38920,"Cyril Thereau",164985,"1983-04-24 00:00:00",187.96,172
2014,46224,"Cyrille Merville",107261,"1982-04-14 00:00:00",180.34,165
2015,110113,"Daan Bovenberg",184027,"1988-10-25 00:00:00",182.88,163
2016,282011,"Daan Disveld",205810,"1994-01-20 00:00:00",177.8,176
2017,279105,"Daan Smith",204389,"1992-03-18 00:00:00",193.04,174
2018,39878,"Daan van Gijseghem",170585,"1988-03-02 00:00:00",182.88,185
2019,512747,"Dabney Dos Santos",224243,"1996-07-21 00:00:00",172.72,150
2020,96615,Dady,176054,"1981-08-13 00:00:00",190.5,185
2021,559029,"Daimy Deflem",224000,"1994-05-04 00:00:00",177.8,150
2022,30526,"Daisuke Matsui",140200,"1981-05-11 00:00:00",175.26,148
2023,522750,Dalbert,229148,"1993-09-08 00:00:00",180.34,163
2024,611840,"Dalcio Gomes",226866,"1996-05-22 00:00:00",185.42,176
2025,356400,"Dale Carrick",210967,"1994-01-07 00:00:00",180.34,154
2026,161012,"Daley Blind",190815,"1990-03-09 00:00:00",180.34,159
2027,514806,"Daley Sinkgraven",216380,"1995-07-04 00:00:00",177.8,141
2028,12320,"Dalibor Pleva",214885,"1984-04-02 00:00:00",180.34,152
2029,33967,"Dalibor Stevanovic",175657,"1984-09-27 00:00:00",182.88,165
2030,77813,"Dalibor Veselinovic",190017,"1987-09-21 00:00:00",198.12,201
2031,38837,"DaMarcus Beasley",39386,"1982-05-24 00:00:00",172.72,150
2032,101969,"Dame N'Doye",179875,"1985-02-21 00:00:00",185.42,179
2033,132830,"Damian Bellon",183135,"1989-08-28 00:00:00",177.8,170
2034,433760,"Damian Ciechanowski",215577,"1996-04-03 00:00:00",177.8,163
2035,196238,"Damian Dabrowski",198046,"1992-08-27 00:00:00",177.8,161
2036,56867,"Damian Escudero",183896,"1987-04-01 00:00:00",175.26,163
2037,429845,"Damian Garbacik",213403,"1996-01-30 00:00:00",185.42,176
2038,173393,"Damian Hops Chmiel",204147,"1987-05-06 00:00:00",175.26,161
2039,309892,"Damian Jakubik",233006,"1990-03-25 00:00:00",182.88,170
2040,443987,"Damian Kugiel",214620,"1995-05-30 00:00:00",187.96,181
2041,113794,"Damian Leandro Casalinuovo",193724,"1987-06-06 00:00:00",182.88,174
2042,38952,"Damian Macaluso Rojas",163917,"1980-03-09 00:00:00",180.34,176
